employee_id,full_name,email,department,sub_team,job_level,hire_date,exit_date,exit_type,region,manager_id,is_active,employee_status
EMP-08699,Linda Hart,linda.hart@company.com,Sales,Mid-Market,L4,26-11-2024,,,APAC,EMP-08658,TRUE,active
EMP-08700,Tucker Gonzales,tucker.gonzales@company.com,Sales,Enterprise,L4,19-07-2024,,,EU,EMP-05176,TRUE,active
EMP-08701,Thomas Stevens,thomas.stevens@company.com,Sales,Sales Ops,L4,15-07-2024,,,US,EMP-00503,TRUE,active
EMP-08702,Daniel Washington,daniel.washington@company.com,Sales,SMB,L4,12-02-2024,,,EU,EMP-06420,TRUE,active
EMP-08703,Reese Ellis,reese.ellis@company.com,Sales,SMB,L4,21-11-2024,,,US,EMP-07487,TRUE,active
EMP-08704,Valerie Hernandez,valerie.hernandez@company.com,Sales,Mid-Market,L4,10-12-2024,,,US,EMP-03444,TRUE,active
EMP-08705,Tiffany Reed,tiffany.reed@company.com,Sales,Sales Ops,L4,11-01-2024,,,US,EMP-02469,TRUE,active
EMP-08706,Steven Adams,steven.adams@company.com,Sales,Mid-Market,L4,22-08-2024,,,US,EMP-02471,TRUE,active
EMP-08707,Alice Mitchell,alice.mitchell@company.com,Sales,Sales Ops,L4,14-09-2024,,,US,EMP-03452,TRUE,active
EMP-08708,Scott Boyd,scott.boyd@company.com,Sales,Sales Ops,L4,15-03-2024,,,APAC,EMP-02442,TRUE,active
EMP-08709,Abigail Russell,abigail.russell@company.com,Sales,SMB,L4,22-04-2024,,,US,EMP-06412,TRUE,active
EMP-08710,Jean Collins,jean.collins@company.com,Sales,Mid-Market,L4,08-11-2024,,,US,EMP-07467,TRUE,active
EMP-08711,Brenda Holmes,brenda.holmes@company.com,Sales,Sales Ops,L4,14-04-2024,05-07-2025,performance,APAC,EMP-08642,FALSE,exited
EMP-08712,Rowan Carter,rowan.carter@company.com,Sales,Sales Ops,L4,06-08-2024,,,US,EMP-08649,TRUE,active
EMP-08713,Emmett Murray,emmett.murray@company.com,Sales,Sales Ops,L4,11-02-2024,,,US,EMP-02455,TRUE,active
EMP-08714,Joshua Mills,joshua.mills@company.com,Sales,Enterprise,L4,10-06-2024,,,EU,EMP-02466,TRUE,active
EMP-08715,Maria Wood,maria.wood@company.com,Sales,Mid-Market,L4,15-05-2024,,,US,EMP-02427,TRUE,active
EMP-08716,Frank Young,frank.young@company.com,Sales,SMB,L4,08-07-2024,,,EU,EMP-07472,TRUE,active
EMP-08717,Carson Jordan,carson.jordan@company.com,Sales,Mid-Market,L3,10-04-2024,,,APAC,EMP-08656,TRUE,active
EMP-08718,Debra Cook,debra.cook2@company.com,Sales,SMB,L3,02-02-2024,,,US,EMP-05177,TRUE,active
EMP-08719,Rachel Freeman,rachel.freeman@company.com,Sales,Enterprise,L3,12-07-2024,,,US,EMP-05223,TRUE,active
EMP-08720,Betty Fleming,betty.fleming2@company.com,Sales,Sales Ops,L3,19-07-2024,,,EU,EMP-06429,TRUE,active
EMP-08721,Elijah Blair,elijah.blair@company.com,Sales,Mid-Market,L3,21-11-2024,,,US,EMP-07468,TRUE,active
EMP-08722,Ethan Gibson,ethan.gibson@company.com,Sales,Mid-Market,L3,08-11-2024,,,US,EMP-03446,TRUE,active
EMP-08723,Reid Robertson,reid.robertson@company.com,Sales,Sales Ops,L3,09-09-2024,,,EU,EMP-03438,TRUE,active
EMP-08724,Christine Edwards,christine.edwards@company.com,Sales,Sales Ops,L3,26-07-2024,,,US,EMP-06421,TRUE,active
EMP-08725,Blake Clark,blake.clark@company.com,Sales,Sales Ops,L3,25-09-2024,,,EU,EMP-08666,TRUE,active
EMP-08726,Laura Wilson,laura.wilson@company.com,Sales,Enterprise,L3,28-02-2024,,,EU,EMP-02435,TRUE,active
EMP-08727,Emily Hart,emily.hart@company.com,Sales,Mid-Market,L3,27-10-2024,,,US,EMP-03437,TRUE,active
EMP-08728,Anthony Johansson,anthony.johansson@company.com,Sales,Enterprise,L3,03-11-2024,,,US,EMP-02466,TRUE,active
EMP-08729,Emery Blair,emery.blair@company.com,Sales,Enterprise,L3,14-11-2024,,,US,EMP-02441,TRUE,active
EMP-08730,Victoria Scott,victoria.scott@company.com,Sales,Enterprise,L3,21-10-2024,,,US,EMP-06431,TRUE,active
EMP-08731,Troy Mason,troy.mason2@company.com,Sales,SMB,L3,03-05-2024,,,US,EMP-07472,TRUE,active
EMP-08732,Betty Mills,betty.mills@company.com,Sales,Sales Ops,L3,27-06-2024,,,US,EMP-08645,TRUE,active
EMP-08733,Diana Hicks,diana.hicks@company.com,Sales,Mid-Market,L3,26-01-2024,,,APAC,EMP-07485,TRUE,active
EMP-08734,Sharon Harris,sharon.harris@company.com,Sales,Enterprise,L3,27-07-2024,,,EU,EMP-05187,TRUE,active
EMP-08735,Brittany Kennedy,brittany.kennedy@company.com,Sales,Enterprise,L3,11-02-2024,,,US,EMP-02457,TRUE,active
EMP-08736,Lauren Richardson,lauren.richardson@company.com,Sales,SMB,L3,02-02-2024,13-03-2025,voluntary,EU,EMP-08664,FALSE,exited
EMP-08737,Aiden Schmidt,aiden.schmidt@company.com,Sales,Enterprise,L3,25-10-2024,,,EU,EMP-08660,TRUE,active
EMP-08738,Rowan Williams,rowan.williams@company.com,Sales,Mid-Market,L3,16-08-2024,,,US,EMP-02427,TRUE,active
EMP-08739,Barbara Cox,barbara.cox@company.com,Sales,Mid-Market,L3,17-05-2024,,,EU,EMP-03447,TRUE,active
EMP-08740,Joseph Freeman,joseph.freeman2@company.com,Sales,Enterprise,L3,28-10-2024,,,EU,EMP-02429,TRUE,active
EMP-08741,Raymond Mendoza,raymond.mendoza@company.com,Sales,Sales Ops,L3,14-12-2024,,,APAC,EMP-05210,TRUE,active
EMP-08742,Taylor Collins,taylor.collins@company.com,Sales,Enterprise,L3,03-12-2024,,,US,EMP-05212,TRUE,active
EMP-08743,Emily Peterson,emily.peterson2@company.com,Sales,Sales Ops,L3,13-08-2024,,,US,EMP-02436,TRUE,active
EMP-08744,Jerry Cox,jerry.cox@company.com,Sales,Mid-Market,L3,20-10-2024,11-05-2025,voluntary,US,EMP-03437,FALSE,exited
EMP-08745,Jonathan Jimenez,jonathan.jimenez@company.com,Sales,Sales Ops,L3,19-10-2024,,,US,EMP-05194,TRUE,active
EMP-08746,Colin Crawford,colin.crawford@company.com,Sales,Enterprise,L3,14-09-2024,,,US,EMP-05227,TRUE,active
EMP-08747,Patrick Bennett,patrick.bennett@company.com,Sales,Mid-Market,L3,05-11-2024,,,EU,EMP-00499,TRUE,active
EMP-08748,Susan Ellis,susan.ellis@company.com,Sales,Mid-Market,L3,17-07-2024,,,APAC,EMP-05221,TRUE,active
EMP-08749,Kyle Hicks,kyle.hicks@company.com,Sales,Sales Ops,L3,05-11-2024,,,US,EMP-05203,TRUE,active
EMP-08750,Parker Marshall,parker.marshall2@company.com,Sales,Enterprise,L3,06-02-2024,,,APAC,EMP-02430,TRUE,active
EMP-08751,Ruth Allen,ruth.allen@company.com,Sales,Mid-Market,L3,06-11-2024,,,APAC,EMP-05236,TRUE,active
EMP-08752,David Dixon,david.dixon@company.com,Sales,Mid-Market,L3,07-05-2024,,,EU,EMP-02456,TRUE,active
EMP-08753,Emily Hayes,emily.hayes@company.com,Sales,Sales Ops,L3,13-08-2024,,,APAC,EMP-05210,TRUE,active
EMP-08754,Troy Rodriguez,troy.rodriguez@company.com,Sales,Sales Ops,L3,05-12-2024,,,US,EMP-05190,TRUE,active
EMP-08755,Crystal Martinez,crystal.martinez@company.com,Sales,Sales Ops,L3,03-06-2024,,,EU,EMP-02434,TRUE,active
EMP-08756,Elizabeth Murray,elizabeth.murray2@company.com,Sales,Enterprise,L3,18-01-2024,12-10-2026,layoff,US,EMP-05198,FALSE,exited
EMP-08757,Michelle King,michelle.king@company.com,Sales,SMB,L3,17-05-2024,,,US,EMP-05202,TRUE,active
EMP-08758,Frances Price,frances.price@company.com,Sales,Enterprise,L3,05-02-2024,,,APAC,EMP-05211,TRUE,active
EMP-08759,Thomas Harrison,thomas.harrison@company.com,Sales,SMB,L3,08-08-2024,,,EU,EMP-08652,TRUE,active
EMP-08760,Ethan Wells,ethan.wells@company.com,Sales,Mid-Market,L3,11-07-2024,01-07-2025,voluntary,US,EMP-07467,FALSE,exited
EMP-08761,Anna Wilson,anna.wilson@company.com,Sales,Enterprise,L3,16-10-2024,19-11-2026,voluntary,EU,EMP-03448,FALSE,exited
EMP-08762,Diane Ford,diane.ford2@company.com,Sales,SMB,L3,08-12-2024,,,EU,EMP-05207,TRUE,active
EMP-08763,Peter Brown,peter.brown@company.com,Sales,Mid-Market,L3,13-12-2024,,,EU,EMP-06418,TRUE,active
EMP-08764,Charlie Meyer,charlie.meyer@company.com,Sales,Enterprise,L3,28-09-2024,11-01-2025,layoff,APAC,EMP-07474,FALSE,exited
EMP-08765,Renee Jordan,renee.jordan@company.com,Sales,Sales Ops,L3,15-10-2024,,,EU,EMP-06428,TRUE,active
EMP-08766,Oliver Khan,oliver.khan@company.com,Sales,Sales Ops,L3,27-12-2024,,,US,EMP-02436,TRUE,active
EMP-08767,Skyler Young,skyler.young@company.com,Sales,Mid-Market,L3,14-01-2024,,,US,EMP-06418,TRUE,active
EMP-08768,Tiffany Jordan,tiffany.jordan@company.com,Sales,Enterprise,L3,19-09-2024,,,EU,EMP-05188,TRUE,active
EMP-08769,Daniel Mitchell,daniel.mitchell@company.com,Sales,Sales Ops,L3,27-09-2024,,,APAC,EMP-00503,TRUE,active
EMP-08770,Mason Nguyen,mason.nguyen@company.com,Sales,Sales Ops,L3,11-03-2024,23-04-2025,voluntary,US,EMP-05226,FALSE,exited
EMP-08771,Finley Palmer,finley.palmer@company.com,Sales,Enterprise,L3,07-12-2024,,,EU,EMP-05192,TRUE,active
EMP-08772,Jeffrey James,jeffrey.james@company.com,Sales,Mid-Market,L3,02-09-2024,,,US,EMP-07475,TRUE,active
EMP-08773,Andrew Holmes,andrew.holmes@company.com,Sales,SMB,L2,05-01-2024,,,US,EMP-05182,TRUE,active
EMP-08774,Helen Reyes,helen.reyes@company.com,Sales,Mid-Market,L2,08-05-2024,,,APAC,EMP-05233,TRUE,active
EMP-08775,Judith Watts,judith.watts@company.com,Sales,SMB,L2,18-01-2024,,,US,EMP-08639,TRUE,active
EMP-08776,Gregory Jimenez,gregory.jimenez@company.com,Sales,Enterprise,L2,21-06-2024,,,US,EMP-05205,TRUE,active
EMP-08777,Liam Tucker,liam.tucker@company.com,Sales,Mid-Market,L2,09-09-2024,,,EU,EMP-02450,TRUE,active
EMP-08778,Lucas Shaw,lucas.shaw@company.com,Sales,Enterprise,L2,17-03-2024,,,US,EMP-00496,TRUE,active
EMP-08779,Mariah Thomas,mariah.thomas@company.com,Sales,Sales Ops,L2,17-10-2024,,,US,EMP-08649,TRUE,active
EMP-08780,Jennifer Griffin,jennifer.griffin@company.com,Sales,SMB,L2,07-08-2024,,,APAC,EMP-02437,TRUE,active
EMP-08781,Vanessa Olson,vanessa.olson@company.com,Sales,SMB,L2,10-08-2024,,,US,EMP-03449,TRUE,active
EMP-08782,Cameron Sullivan,cameron.sullivan@company.com,Sales,Enterprise,L2,03-10-2024,,,US,EMP-07473,TRUE,active
EMP-08783,Blake Foster,blake.foster2@company.com,Sales,Mid-Market,L2,12-12-2024,,,US,EMP-02456,TRUE,active
EMP-08784,Thomas Stone,thomas.stone@company.com,Sales,SMB,L2,08-11-2024,,,EU,EMP-05230,TRUE,active
EMP-08785,Kimberly Price,kimberly.price2@company.com,Sales,SMB,L2,12-03-2024,,,US,EMP-05177,TRUE,active
EMP-08786,Parker Roberts,parker.roberts@company.com,Sales,Sales Ops,L2,01-01-2024,,,US,EMP-08662,TRUE,active
EMP-08787,Valerie Ellis,valerie.ellis@company.com,Sales,SMB,L2,19-01-2024,,,EU,EMP-06420,TRUE,active
EMP-08788,Parker Reynolds,parker.reynolds@company.com,Sales,Enterprise,L2,24-12-2024,,,US,EMP-07473,TRUE,active
EMP-08789,Caleb Murray,caleb.murray@company.com,Sales,SMB,L2,06-01-2024,,,US,EMP-05200,TRUE,active
EMP-08790,Paul Little,paul.little@company.com,Sales,Sales Ops,L2,07-01-2024,,,US,EMP-02467,TRUE,active
EMP-08791,Sydney Kennedy,sydney.kennedy@company.com,Sales,SMB,L2,21-02-2024,,,US,EMP-05178,TRUE,active
EMP-08792,Rebecca Hernandez,rebecca.hernandez@company.com,Sales,Sales Ops,L2,21-10-2024,,,EU,EMP-05209,TRUE,active
EMP-08793,Noah Rao,noah.rao@company.com,Sales,Enterprise,L2,28-03-2024,,,EU,EMP-02452,TRUE,active
EMP-08794,Olivia Ward,olivia.ward@company.com,Sales,Mid-Market,L2,24-05-2024,,,US,EMP-05238,TRUE,active
EMP-08795,Jennifer Watson,jennifer.watson2@company.com,Sales,SMB,L2,21-03-2024,,,EU,EMP-05182,TRUE,active
EMP-08796,Hannah Morgan,hannah.morgan@company.com,Sales,SMB,L2,20-07-2024,,,US,EMP-05204,TRUE,active
EMP-08797,Tiffany Rose,tiffany.rose@company.com,Sales,Enterprise,L2,05-03-2024,,,US,EMP-08669,TRUE,active
EMP-08798,Phoenix Hughes,phoenix.hughes@company.com,Sales,Sales Ops,L2,15-02-2024,,,APAC,EMP-08654,TRUE,active
EMP-08799,Sawyer Hunter,sawyer.hunter2@company.com,Sales,Mid-Market,L2,28-01-2024,,,APAC,EMP-00504,TRUE,active
EMP-08800,Logan Park,logan.park@company.com,Sales,Mid-Market,L2,15-04-2024,21-11-2026,voluntary,US,EMP-02427,FALSE,exited
EMP-08801,Abigail Henderson,abigail.henderson2@company.com,Sales,Sales Ops,L2,01-07-2024,,,US,EMP-08645,TRUE,active
EMP-08802,Charles Larson,charles.larson@company.com,Sales,Enterprise,L2,21-09-2024,,,EU,EMP-05222,TRUE,active
EMP-08803,Ashley Holt,ashley.holt@company.com,Sales,SMB,L2,03-12-2024,,,APAC,EMP-05229,TRUE,active
EMP-08804,Zachary Phillips,zachary.phillips@company.com,Sales,Mid-Market,L2,19-04-2024,,,EU,EMP-05236,TRUE,active
EMP-08805,Tyler Chang,tyler.chang@company.com,Sales,Enterprise,L2,15-10-2024,,,US,EMP-05188,TRUE,active
EMP-08806,Sofia Evans,sofia.evans2@company.com,Sales,SMB,L2,24-10-2024,,,APAC,EMP-05182,TRUE,active
EMP-08807,Heather Hassan,heather.hassan@company.com,Sales,Enterprise,L2,13-07-2024,13-10-2025,retirement,US,EMP-05205,FALSE,exited
EMP-08808,Aiden Fernandez,aiden.fernandez@company.com,Sales,Enterprise,L2,24-01-2024,,,EU,EMP-07469,TRUE,active
EMP-08809,Peter Carlson,peter.carlson2@company.com,Sales,Sales Ops,L2,06-10-2024,08-12-2025,voluntary,US,EMP-05219,FALSE,exited
EMP-08810,Ethan Gonzales,ethan.gonzales@company.com,Sales,Enterprise,L2,20-08-2024,,,US,EMP-02449,TRUE,active
EMP-08811,Frances Palmer,frances.palmer@company.com,Sales,Enterprise,L2,28-04-2024,,,APAC,EMP-05212,TRUE,active
EMP-08812,Emery Hicks,emery.hicks@company.com,Sales,Mid-Market,L2,05-07-2024,,,US,EMP-03439,TRUE,active
EMP-08813,Megan Rodriguez,megan.rodriguez@company.com,Sales,SMB,L2,23-01-2024,,,US,EMP-02433,TRUE,active
EMP-08814,Ian Walker,ian.walker@company.com,Sales,SMB,L2,04-04-2024,,,US,EMP-03449,TRUE,active
EMP-08815,Patrick Graham,patrick.graham@company.com,Sales,SMB,L2,25-07-2024,,,US,EMP-07488,TRUE,active
EMP-08816,Sage Evans,sage.evans@company.com,Sales,Sales Ops,L2,08-11-2024,,,US,EMP-02467,TRUE,active
EMP-08817,Mark Patterson,mark.patterson@company.com,Sales,Mid-Market,L2,22-07-2024,,,US,EMP-03442,TRUE,active
EMP-08818,William Morgan,william.morgan@company.com,Sales,Enterprise,L2,19-06-2024,,,APAC,EMP-02429,TRUE,active
EMP-08819,Brandon Warren,brandon.warren@company.com,Sales,SMB,L1,27-06-2024,,,EU,EMP-06419,TRUE,active
EMP-08820,Diana Gordon,diana.gordon@company.com,Sales,Mid-Market,L1,02-06-2024,,,US,EMP-08657,TRUE,active
EMP-08821,Hudson Russell,hudson.russell@company.com,Sales,SMB,L1,04-08-2024,,,US,EMP-07466,TRUE,active
EMP-08822,Cheryl Bennett,cheryl.bennett@company.com,Sales,Sales Ops,L1,07-12-2024,,,US,EMP-00506,TRUE,active
EMP-08823,William Boyd,william.boyd@company.com,Sales,SMB,L1,05-04-2024,,,US,EMP-05230,TRUE,active
EMP-08824,Amber Garcia,amber.garcia@company.com,Sales,Enterprise,L1,12-01-2024,,,US,EMP-02460,TRUE,active
EMP-08825,Hayden Jensen,hayden.jensen@company.com,Sales,Mid-Market,L1,16-12-2024,,,APAC,EMP-07486,TRUE,active
EMP-08826,Sebastian Medina,sebastian.medina@company.com,Sales,Enterprise,L1,18-01-2024,,,US,EMP-03445,TRUE,active
EMP-08827,Adam Peterson,adam.peterson@company.com,Sales,Sales Ops,L1,22-02-2024,,,APAC,EMP-02436,TRUE,active
EMP-08828,Susan Ruiz,susan.ruiz@company.com,Sales,SMB,L1,01-10-2024,30-05-2025,voluntary,US,EMP-02453,FALSE,exited
EMP-08829,Dominic Ruiz,dominic.ruiz@company.com,Sales,Sales Ops,L1,25-07-2024,,,APAC,EMP-02463,TRUE,active
EMP-08830,Cassandra Gomez,cassandra.gomez@company.com,Sales,SMB,L1,21-01-2024,,,US,EMP-05185,TRUE,active
EMP-08831,Jasmine Hudson,jasmine.hudson2@company.com,Sales,Enterprise,L1,20-02-2024,,,EU,EMP-05197,TRUE,active
EMP-08832,Brendan Myers,brendan.myers2@company.com,Customer Success,Support,L6,14-12-2025,,,EU,,TRUE,active
EMP-08833,Heather Gomez,heather.gomez@company.com,Customer Success,Onboarding,L6,02-07-2025,,,APAC,,TRUE,active
EMP-08834,Frances Perry,frances.perry@company.com,Customer Success,Renewals,L6,21-12-2025,,,US,,TRUE,active
EMP-08835,Thomas Scott,thomas.scott@company.com,Customer Success,Account Management,L6,24-10-2025,,,APAC,,TRUE,active
EMP-08836,Henry Jordan,henry.jordan@company.com,Customer Success,Account Management,L6,17-08-2025,,,EU,,TRUE,active
EMP-08837,Mark Mendoza,mark.mendoza@company.com,Customer Success,Support,L6,28-09-2025,,,US,,TRUE,active
EMP-08838,Noah Cooper,noah.cooper2@company.com,Customer Success,Support,L6,11-09-2025,,,US,,TRUE,active
EMP-08839,Theresa Hayes,theresa.hayes@company.com,Customer Success,Onboarding,L6,01-10-2025,,,APAC,,TRUE,active
EMP-08840,Cassandra Moreno,cassandra.moreno@company.com,Customer Success,Renewals,L6,01-05-2025,,,EU,,TRUE,active
EMP-08841,Spencer Cruz,spencer.cruz@company.com,Customer Success,Support,L5,13-04-2025,,,US,EMP-00627,TRUE,active
EMP-08842,Mariah Ramirez,mariah.ramirez@company.com,Customer Success,Support,L5,16-01-2025,,,APAC,EMP-00631,TRUE,active
EMP-08843,Charlie Holmes,charlie.holmes@company.com,Customer Success,Support,L5,18-07-2025,,,US,EMP-02825,TRUE,active
EMP-08844,Patrick Peterson,patrick.peterson@company.com,Customer Success,Onboarding,L5,15-03-2025,,,EU,EMP-03593,TRUE,active
EMP-08845,Kayla Bell,kayla.bell@company.com,Customer Success,Account Management,L5,20-03-2025,,,APAC,EMP-06600,TRUE,active
EMP-08846,Benjamin Rice,benjamin.rice@company.com,Customer Success,Account Management,L5,19-08-2025,,,EU,EMP-08835,TRUE,active
EMP-08847,Deborah Baker,deborah.baker2@company.com,Customer Success,Renewals,L5,08-11-2025,,,US,EMP-08836,TRUE,active
EMP-08848,Sofia Reed,sofia.reed@company.com,Customer Success,Support,L5,22-08-2025,,,US,EMP-06595,TRUE,active
EMP-08849,Declan Myers,declan.myers@company.com,Customer Success,Account Management,L5,07-12-2025,,,EU,EMP-08840,TRUE,active
EMP-08850,Derek Olson,derek.olson@company.com,Customer Success,Renewals,L5,13-11-2025,,,EU,EMP-05553,TRUE,active
EMP-08851,Gary Stewart,gary.stewart@company.com,Customer Success,Support,L5,28-10-2025,,,APAC,EMP-02820,TRUE,active
EMP-08852,Michelle Price,michelle.price@company.com,Customer Success,Support,L5,20-09-2025,,,US,EMP-00003,TRUE,active
EMP-08853,Daniel Schmidt,daniel.schmidt@company.com,Customer Success,Onboarding,L5,16-11-2025,01-06-2026,voluntary,US,EMP-07659,FALSE,exited
EMP-08854,Mary Rao,mary.rao@company.com,Customer Success,Onboarding,L5,16-11-2025,,,US,EMP-05549,TRUE,active
EMP-08855,Derek Reyes,derek.reyes2@company.com,Customer Success,Onboarding,L5,13-10-2025,,,APAC,EMP-00634,TRUE,active
EMP-08856,Shannon Marshall,shannon.marshall@company.com,Customer Success,Renewals,L5,21-07-2025,,,APAC,EMP-03587,TRUE,active
EMP-08857,Frances Romero,frances.romero@company.com,Customer Success,Onboarding,L5,23-10-2025,,,US,EMP-03583,TRUE,active
EMP-08858,Carolyn Durham,carolyn.durham2@company.com,Customer Success,Onboarding,L5,24-03-2025,,,US,EMP-03599,TRUE,active
EMP-08859,Alec Wilson,alec.wilson@company.com,Customer Success,Account Management,L5,05-04-2025,,,EU,EMP-03596,TRUE,active
EMP-08860,Brooke Evans,brooke.evans@company.com,Customer Success,Onboarding,L5,04-09-2025,,,APAC,EMP-03602,TRUE,active
EMP-08861,Brendan Andersen,brendan.andersen2@company.com,Customer Success,Onboarding,L5,13-06-2025,,,APAC,EMP-00630,TRUE,active
EMP-08862,Cassandra Daniels,cassandra.daniels@company.com,Customer Success,Support,L5,16-12-2025,,,EU,EMP-00002,TRUE,active
EMP-08863,Gregory James,gregory.james@company.com,Customer Success,Renewals,L4,24-08-2025,,,US,EMP-00670,TRUE,active
EMP-08864,Anthony Foster,anthony.foster2@company.com,Customer Success,Renewals,L4,23-05-2025,,,US,EMP-02829,TRUE,active
EMP-08865,Brenda Rivera,brenda.rivera@company.com,Customer Success,Account Management,L4,03-04-2025,,,US,EMP-08845,TRUE,active
EMP-08866,Victoria Martin,victoria.martin@company.com,Customer Success,Account Management,L4,23-12-2025,,,US,EMP-03636,TRUE,active
EMP-08867,Ruth James,ruth.james@company.com,Customer Success,Onboarding,L4,11-12-2025,,,US,EMP-00023,TRUE,active
EMP-08868,Oliver Baker,oliver.baker@company.com,Customer Success,Account Management,L4,21-02-2025,,,US,EMP-06607,TRUE,active
EMP-08869,Thomas Howard,thomas.howard@company.com,Customer Success,Onboarding,L4,12-02-2025,,,EU,EMP-07667,TRUE,active
EMP-08870,John Ramirez,john.ramirez2@company.com,Customer Success,Account Management,L4,03-09-2025,,,US,EMP-05580,TRUE,active
EMP-08871,Frank Rodriguez,frank.rodriguez@company.com,Customer Success,Account Management,L4,19-09-2025,,,US,EMP-00013,TRUE,active
EMP-08872,Miranda Baker,miranda.baker@company.com,Customer Success,Account Management,L4,24-08-2025,,,US,EMP-02839,TRUE,active
EMP-08873,Brandon Hughes,brandon.hughes@company.com,Customer Success,Support,L4,04-09-2025,18-08-2026,layoff,APAC,EMP-06606,FALSE,exited
EMP-08874,Nathaniel Franklin,nathaniel.franklin@company.com,Customer Success,Renewals,L4,24-07-2025,22-10-2026,voluntary,APAC,EMP-00020,FALSE,exited
EMP-08875,Miranda Simmons,miranda.simmons@company.com,Customer Success,Onboarding,L4,02-07-2025,,,US,EMP-08857,TRUE,active
EMP-08876,Betty Shaw,betty.shaw2@company.com,Customer Success,Account Management,L4,11-09-2025,,,EU,EMP-03604,TRUE,active
EMP-08877,Timothy Watson,timothy.watson2@company.com,Customer Success,Onboarding,L4,05-06-2025,,,US,EMP-05572,TRUE,active
EMP-08878,Adam Perry,adam.perry@company.com,Customer Success,Support,L4,12-09-2025,,,US,EMP-05568,TRUE,active
EMP-08879,Jeremy Graham,jeremy.graham@company.com,Customer Success,Onboarding,L4,06-11-2025,,,EU,EMP-03614,TRUE,active
EMP-08880,Logan Berg,logan.berg@company.com,Customer Success,Support,L4,23-07-2025,,,EU,EMP-05568,TRUE,active
EMP-08881,Paul Hill,paul.hill@company.com,Customer Success,Account Management,L4,19-04-2025,,,APAC,EMP-03632,TRUE,active
EMP-08882,Tiffany Perez,tiffany.perez2@company.com,Customer Success,Onboarding,L4,02-01-2025,,,US,EMP-00653,TRUE,active
EMP-08883,Kelly Mendoza,kelly.mendoza@company.com,Customer Success,Renewals,L4,01-05-2025,,,EU,EMP-00640,TRUE,active
EMP-08884,Judith Gibson,judith.gibson@company.com,Customer Success,Renewals,L4,19-04-2025,,,US,EMP-03615,TRUE,active
EMP-08885,Alice Rivera,alice.rivera@company.com,Customer Success,Onboarding,L4,14-11-2025,,,APAC,EMP-00653,TRUE,active
EMP-08886,Aaron Reed,aaron.reed@company.com,Customer Success,Support,L4,19-01-2025,,,EU,EMP-06615,TRUE,active
EMP-08887,Jenna Ortiz,jenna.ortiz@company.com,Customer Success,Support,L4,11-06-2025,,,EU,EMP-05574,TRUE,active
EMP-08888,Avery Bennett,avery.bennett2@company.com,Customer Success,Renewals,L4,15-08-2025,,,US,EMP-05571,TRUE,active
EMP-08889,Tiffany Romero,tiffany.romero@company.com,Customer Success,Renewals,L4,04-09-2025,,,US,EMP-06612,TRUE,active
EMP-08890,Lauren White,lauren.white@company.com,Customer Success,Account Management,L4,13-03-2025,,,EU,EMP-03608,TRUE,active
EMP-08891,Carolyn Phillips,carolyn.phillips2@company.com,Customer Success,Renewals,L4,06-02-2025,,,US,EMP-07674,TRUE,active
EMP-08892,Riley Cook,riley.cook@company.com,Customer Success,Renewals,L4,05-05-2025,14-11-2026,voluntary,APAC,EMP-05569,FALSE,exited
EMP-08893,Kevin Nielsen,kevin.nielsen@company.com,Customer Success,Account Management,L4,18-12-2025,,,US,EMP-03610,TRUE,active
EMP-08894,Ann Murray,ann.murray@company.com,Customer Success,Support,L4,21-11-2025,,,US,EMP-00645,TRUE,active
EMP-08895,Sofia Warren,sofia.warren@company.com,Customer Success,Support,L4,07-08-2025,,,APAC,EMP-08848,TRUE,active
EMP-08896,Ruth Gill,ruth.gill@company.com,Customer Success,Onboarding,L4,15-09-2025,,,APAC,EMP-03639,TRUE,active
EMP-08897,Xavier King,xavier.king@company.com,Customer Success,Account Management,L4,21-03-2025,14-10-2026,voluntary,EU,EMP-03628,FALSE,exited
EMP-08898,Karen Byrd,karen.byrd@company.com,Customer Success,Renewals,L4,04-06-2025,07-10-2026,voluntary,US,EMP-00655,FALSE,exited
EMP-08899,Sofia Barnes,sofia.barnes@company.com,Customer Success,Renewals,L4,11-11-2025,,,US,EMP-03631,TRUE,active
EMP-08900,Charles Evans,charles.evans@company.com,Customer Success,Account Management,L4,01-02-2025,,,US,EMP-03629,TRUE,active
EMP-08901,Judith Patel,judith.patel@company.com,Customer Success,Support,L4,19-11-2025,,,APAC,EMP-03624,TRUE,active
EMP-08902,Gregory Bennett,gregory.bennett@company.com,Customer Success,Renewals,L4,22-06-2025,,,EU,EMP-05559,TRUE,active
EMP-08903,Alice Gomez,alice.gomez@company.com,Customer Success,Account Management,L4,02-08-2025,,,US,EMP-03617,TRUE,active
EMP-08904,Jason Cox,jason.cox@company.com,Customer Success,Onboarding,L4,08-11-2025,,,US,EMP-08855,TRUE,active
EMP-08905,Skyler Reynolds,skyler.reynolds@company.com,Customer Success,Account Management,L4,06-02-2025,,,US,EMP-00674,TRUE,active
EMP-08906,George Fox,george.fox2@company.com,Customer Success,Support,L4,14-04-2025,,,EU,EMP-08852,TRUE,active
EMP-08907,Dennis Porter,dennis.porter@company.com,Customer Success,Onboarding,L4,11-10-2025,,,US,EMP-00644,TRUE,active
EMP-08908,Declan Hansen,declan.hansen@company.com,Customer Success,Support,L4,23-05-2025,,,US,EMP-02838,TRUE,active
